type,client,tx,amount
deposit,136,19544,2469.7473
resolve,142,7740,
withdrawal,890,19545,118.2211
withdrawal,706,19546,178.9374
dispute,455,1154,
deposit,281,19547,2991.5567
resolve,358,19548,
withdrawal,490,19549,84.1587
deposit,847,19550,523.2995
 withdrawal , 651 , 19551 , 180.9966 
chargeback,752,1373,
withdrawal,159,19552,409.7387
deposit,916,19553,1316.8137
withdrawal,204,19554,341.1631
deposit,83,19555,598.1180
deposit,963,19556,4365.4895
withdrawal,788,19557,250.7792
resolve,566,8919,
dispute,937,3151,
resolve,587,19558,
dispute,471,16675,
deposit,161,19559,4278.0328
withdrawal,548,19560,217.8629
dispute,937,6098,
resolve,258,374,
resolve,406,19561,
withdrawal,189,19562,372.3483
resolve,781,19563,
withdrawal,729,19564,136.6029
withdrawal,171,19565,210.1698
withdrawal,118,19566,72.9866
dispute,497,15417,
dispute,547,19567,
withdrawal,23,19568,298.5617
dispute,906,3381,
resolve,14,16118,
withdrawal,604,19569,23.3214
withdrawal,441,19570,32.6321
dispute,942,5404,
deposit,192,19571,2647.1838
resolve,898,13976,
withdrawal,70,19572,283.9353
chargeback,29,480,
deposit,561,19573,3413.8766
deposit,798,19574,671.3202
withdrawal,428,19575,82.8781
 withdrawal , 943 , 19576 , 489.5440 
deposit,713,19577,805.9165
deposit,948,19578,2290.3043
deposit,510,19579,1466.8779
dispute,224,13542,
withdrawal,545,19580,84.1509
deposit,480,19581,2234.0485
resolve,776,10908,
withdrawal,10,19582,472.3111
withdrawal,475,19583,475.9083
deposit,591,19584,3206.0489
withdrawal,78,19585,10.9745
chargeback,481,19586,
withdrawal,411,19587,172.9031
withdrawal,173,19588,220.1558
withdrawal,20,19589,54.7348
withdrawal,778,19590,210.1185
withdrawal,968,19591,218.8263
deposit,616,19592,3141.2043
withdrawal,116,19593,480.1983
resolve,363,8164,
dispute,257,4874,
resolve,565,929,
withdrawal,740,19594,78.4359
withdrawal,836,19595,265.8441
dispute,821,19261,
withdrawal,948,19596,456.6972
withdrawal,756,19597,136.5573
dispute,418,6245,
deposit,484,19598,357.5590
resolve,361,6010,
deposit,975,19599,2774.9599
dispute,718,6371,
withdrawal,387,19600,440.9706
deposit,513,19601,3237.7475
withdrawal,518,19602,259.8531
dispute,666,15088,
withdrawal,212,19603,425.5801
withdrawal,603,19604,239.8540
withdrawal,818,19605,118.5206
withdrawal,142,19606,217.3664
withdrawal,390,19607,338.9266
withdrawal,320,19608,108.7261
withdrawal,644,19609,108.3993
withdrawal,996,19610,359.5371
withdrawal,887,19611,442.5649
withdrawal,1,19612,114.8791
deposit,328,19613,2701.1346
withdrawal,1000,19614,322.2847
deposit,134,14968,195.8372
deposit,82,19615,940.6726
withdrawal,455,19616,164.4876
deposit,250,19617,875.0937
 withdrawal , 978 , 19618 , 393.9147 
resolve,537,19619,
withdrawal,891,19620,395.3169
withdrawal,556,19621,424.6857
withdrawal,33,19622,395.0228
dispute,660,9990,
withdrawal,138,19623,127.8560
withdrawal,24,19624,304.5248
deposit,891,19625,3189.1006
resolve,494,4344,
withdrawal,181,19626,155.6344
dispute,664,4037,
resolve,730,18035,
resolve,174,19627,
dispute,63,19628,
dispute,469,19629,
dispute,681,9139,
deposit,396,19630,3087.9928
dispute,665,19631,
withdrawal,912,19632,477.4464
withdrawal,844,19633,235.9707
dispute,442,3905,
dispute,92,17015,
withdrawal,978,19634,473.1069
withdrawal,790,19635,305.3344
dispute,959,2876,
dispute,935,18607,
dispute,570,11225,
chargeback,114,337,
deposit,534,19636,563.3781
deposit,130,19637,1150.1268
dispute,729,3587,
withdrawal,138,19638,316.5384
withdrawal,866,19639,107.1345
resolve,972,1114,
dispute,952,1791,
withdrawal,884,19640,440.3617
resolve,209,8592,
deposit,12.5,
withdrawal,531,19642,149.5356
withdrawal,827,19643,245.4859
resolve,800,5422,
deposit,127,19644,395.3918
dispute,324,7039,
withdrawal,804,19645,90.5815
withdrawal,454,19646,247.3229
dispute,239,2044,
withdrawal,559,19647,425.3177
resolve,258,5911,
deposit,834,19648,4238.0412
withdrawal,883,19649,459.0432
dispute,541,19650,
deposit,655,19651,1898.8349
deposit,570,19652,3640.7567
withdrawal,772,19653,184.8309
dispute,935,11116,
withdrawal,603,19654,228.3613
dispute,294,19655,
withdrawal,122,19656,416.7272
deposit,616,19657,1814.2529
deposit,285,19658,2049.9863
withdrawal,975,19659,439.7519
withdrawal,117,19660,20.1935
deposit,888,12216,160.2092
resolve,401,7221,
withdrawal,354,19661,461.0102
withdrawal,547,19662,431.3756
dispute,502,19663,
withdrawal,22,19664,372.4214
withdrawal,873,19665,476.5256
 withdrawal , 926 , 19666 , 266.4340 
withdrawal,497,19667,467.4265
deposit,786,19668,3797.0293
deposit,641,19669,768.9604
dispute,650,615,
dispute,887,7523,
dispute,476,6134,
dispute,983,13801,
resolve,536,4701,
dispute,845,2865,
resolve,229,19670,
withdrawal,383,19671,349.2683
withdrawal,202,19672,141.5297
 withdrawal , 671 , 19673 , 300.8234 
withdrawal,592,19674,130.6456
withdrawal,80,19675,409.0906
deposit,286,19676,2764.2720
withdrawal,803,19677,324.6170
withdrawal,334,19678,200.5303
 withdrawal , 871 , 19679 , 271.6074 
withdrawal,893,19680,379.6093
dispute,587,392,
withdrawal,127,19681,462.0433
dispute,744,7824,
deposit,641,19682,75.7630
chargeback,759,4232,
withdrawal,552,19683,401.5097
deposit,627,19684,3368.5468
deposit,732,19685,3486.6374
withdrawal,692,19686,418.8283
withdrawal,295,19687,236.8665
withdrawal,45,19688,263.1354
resolve,185,7391,
chargeback,171,8099,
deposit,171,19689,3264.1771
withdrawal,276,19690,133.1460
dispute,220,7592,
withdrawal,379,19691,202.0412
withdrawal,523,19692,394.3138
withdrawal,769,19693,44.7397
deposit,843,19694,2289.1054
deposit,764,19695,4664.5202
dispute,217,19696,
depo sit,bad_id,bad_tx
withdrawal,208,19698,201.2544
deposit,831,19699,2688.1094
withdrawal,931,19700,499.2097
 withdrawal , 55 , 19701 , 458.8748 
deposit,707,19702,4949.0943
withdrawal,188,19703,454.6968
dispute,272,3626,
dispute,75,331,
withdrawal,225,19704,377.5798
deposit,928,19705,2516.4448
deposit,999,19706,1620.9987
chargeback,113,531,
dispute,560,9034,
resolve,153,9871,
deposit,425,19707,4075.1893
dispute,316,6221,
deposit,846,19708,4589.3184
resolve,241,19709,
dispute,739,5628,
dispute,338,796,
deposit,841,19710,3650.3302
dispute,366,5189,
resolve,690,16567,
dispute,976,19711,
dispute,473,14727,
withdrawal,512,19712,156.7969
 withdrawal , 229 , 19713 , 453.6270 
dispute,861,18919,
withdrawal,711,19714,349.6556
withdrawal,603,19715,60.4287
dispute,935,19716,
resolve,482,7896,
dispute,322,19717,
deposit,75,19718,4122.3836
withdrawal,770,19719,239.6510
resolve,538,2582,
dispute,790,10673,
deposit,651,19720,3156.9138
dispute,988,2045,
resolve,75,13256,
withdrawal,886,19721,496.8104
dispute,490,19722,
dispute,808,6770,
deposit,360,19723,3559.7743
dispute,332,19724,
dispute,603,2364,
withdrawal,47,19725,371.9272
chargeback,688,4046,
deposit,899,19726,2492.0345
withdrawal,937,19727,145.4339
 withdrawal , 594 , 19728 , 34.7127 
deposit,47,19729,1642.1014
withdrawal,163,19730,358.0900
deposit,70,19731,4650.3998
dispute,935,5827,
resolve,207,19732,
withdrawal,442,19733,304.7926
withdrawal,497,19734,387.0454
deposit,33,19735,4133.5546
dispute,689,19736,
resolve,516,6983,
withdrawal,873,19737,126.7253
chargeback,555,12010,
withdrawal,507,19738,172.8969
withdrawal,943,19739,63.2471
dispute,532,9214,
deposit,504,19740,4106.3938
withdrawal,533,19741,27.5563
withdrawal,932,19742,313.4095
dispute,277,9908,
withdrawal,206,19743,286.4898
withdrawal,888,19744,249.9890
resolve,21,19745,
deposit,859,19746,3541.3300
withdrawal,432,19747,66.0633
dispute,157,7124,
withdrawal,499,19748,388.4679
withdrawal,386,19749,152.5738
withdrawal,505,19750,264.5950
deposit,950,19751,310.2528
dispute,111,8809,
withdrawal,788,19752,75.7806
withdrawal,663,19753,299.4833
deposit,304,19754,2381.6176
withdrawal,505,19755,24.1640
dispute,222,3731,
chargeback,731,4020,
deposit,581,19756,4569.4547
dispute,495,16546,
dispute,35,2987,
chargeback,837,2965,
withdrawal,496,19757,426.7725
withdrawal,521,19758,243.9674
withdrawal,545,19759,270.2994
deposit,898,19760,1448.5186
withdrawal,947,19761,312.4761
withdrawal,189,19762,357.7710
deposit,691,19763,1177.7534
withdrawal,631,19764,296.9100
dispute,859,8264,
withdrawal,83,19765,88.5071
deposit,193,10034,3055.4835
dispute,979,6724,
withdrawal,195,19766,14.0390
withdrawal,676,19767,69.0402
deposit,940,19768,2588.3209
dispute,241,13465,
dispute,44,19769,
resolve,556,5735,
withdrawal,469,19770,131.7486
dispute,201,5393,
dispute,426,6496,
withdrawal,826,19771,450.5269
dispute,367,6921,
withdrawal,139,19772,223.9749
withdrawal,951,19773,81.3083
dispute,25,1936,
withdrawal,997,19774,444.3277
withdrawal,594,19775,187.6916
withdrawal,119,19776,14.1774
resolve,589,2855,
deposit,587,19777,388.1251
dispute,140,19778,
deposit,769,19779,1291.8324
withdrawal,964,19780,229.0179
withdrawal,373,19781,248.4746
deposit,575,19782,4922.8041
resolve,364,2992,
deposit,744,19783,4986.2607
deposit,674,19784,4483.5599
chargeback,429,4433,
withdrawal,683,19785,441.6362
withdrawal,378,19786,181.3800
dispute,625,4398,
withdrawal,171,19787,411.2495
withdrawal,98,19788,235.7249
deposit,705,19789,572.3659
deposit,107,19790,3583.5839
withdrawal,177,19791,491.5584
 withdrawal , 419 , 19792 , 279.0638 
deposit,338,19793,1459.9144
chargeback,828,2420,
 withdrawal , 668 , 19794 , 175.6526 
withdrawal,543,19795,151.0070
 withdrawal , 292 , 19796 , 136.2928 
withdrawal,278,19797,215.6940
withdrawal,66,19798,145.2951
deposit,555,19799,721.7513
dispute,359,6016,
deposit,373,19800,4583.7358
deposit,179,19801,2927.6614
dispute,164,16893,
withdrawal,282,19802,302.2114
dispute,897,14496,
dispute,163,19803,
withdrawal,902,19804,303.6392
 withdrawal , 704 , 19805 , 8.9862 
dispute,382,6525,
deposit,738,19806,581.2183
dispute,580,12623,
deposit,275,19807,1760.3805
withdrawal,931,19808,57.0293
withdrawal,201,19809,251.9164
withdrawal,741,19810,466.4115
dispute,557,19811,
dispute,863,6806,
dispute,663,598,
withdrawal,637,19812,91.8087
deposit,214,19813,2733.3721
withdrawal,531,19814,328.0093
withdrawal,643,19815,182.9405
withdrawal,815,19816,273.8821
dispute,865,12682,
withdrawal,29,19817,65.5957
deposit,73,19818,126.9436
withdrawal,528,19819,494.8478
resolve,428,1459,
withdrawal,686,19820,28.8313
withdrawal,53,19821,249.6185
withdrawal,889,19822,185.7536
withdrawal,665,19823,292.8255
deposit,20,19824,2923.3675
resolve,862,9562,
dispute,569,2909,
dispute,923,19825,
withdrawal,768,19826,258.4271
withdrawal,456,19827,418.0519
dispute,821,10879,
chargeback,818,19828,
dispute,596,19829,
dispute,723,19830,
dispute,598,5978,
chargeback,10,2198,
withdrawal,608,19831,467.8785
resolve,647,4533,
deposit,348,19832,3882.7661
resolve,951,3394,
dispute,506,19833,
dispute,817,19834,
dispute,839,19835,
deposit,487,19836,2288.2966
deposit,804,19837,1952.9434
dispute,549,6607,
deposit,948,19838,3723.0513
 withdrawal , 174 , 19839 , 453.9350 
deposit,364,19840,1785.3376
dispute,1,8976,
dispute,576,18908,
resolve,20,19841,
dispute,314,10796,
dispute,84,4738,
deposit,642,19842,3516.4388
 withdrawal , 277 , 19843 , 97.5188 
deposit,654,19844,1069.0019
resolve,178,7520,
deposit,535,19845,3487.7599
dispute,446,2529,
withdrawal,530,19846,485.7341
dispute,859,19847,
withdrawal,730,19848,81.1632
withdrawal,180,19849,281.7646
withdrawal,417,19850,490.4781
chargeback,816,13197,
deposit,637,19851,1977.2850
withdrawal,262,19852,217.6240
dispute,456,19853,
withdrawal,275,19854,323.9539
withdrawal,884,19855,342.6429
withdrawal,874,19856,79.4521
dispute,8,6581,
withdrawal,742,19857,188.2926
deposit,832,19858,2292.3076
dispute,770,4988,
deposit,799,19859,2460.4754
chargeback,173,12825,
resolve,999,1586,
withdrawal,279,19860,294.6504
withdrawal,266,19861,362.0739
withdrawal,240,19862,431.4498
withdrawal,78,19863,413.3202
dispute,131,19298,
deposit,476,19864,3368.9374
dispute,406,2973,
resolve,532,19865,
deposit,864,19866,322.7714
withdrawal,759,19867,309.8361
withdrawal,525,19868,453.9302
withdrawal,45,19869,179.3830
withdrawal,204,19870,441.7732
chargeback,673,7579,
withdrawal,308,19871,176.1651
deposit,628,19872,4268.9893
deposit,319,19873,1866.7298
withdrawal,202,19874,440.1046
dispute,87,7776,
withdrawal,412,19875,470.1290
dispute,150,19876,
deposit,960,19877,3831.9852
deposit,729,19878,1157.7090
dispute,206,5532,
resolve,860,11517,
dispute,86,19879,
deposit,224,19880,985.7763
deposit,716,19881,1060.3942
withdrawal,861,19882,57.5078
withdrawal,436,19883,498.3490
withdrawal,13,19884,448.7670
resolve,276,2000,
dispute,500,7513,
dispute,402,5259,
withdrawal,529,19885,481.0231
dispute,37,1347,
dispute,273,7638,
withdrawal,568,19886,31.3441
deposit,753,19887,2994.7682
dispute,496,10558,
withdrawal,879,19888,52.0313
dispute,243,14989,
deposit,308,1829,210.7389
dispute,896,2185,
withdrawal,510,19889,266.8912
dispute,420,1124,
chargeback,407,19890,
deposit,247,19891,1055.9516
resolve,882,4976,
withdrawal,301,19892,343.4731
chargeback,728,143,
withdrawal,197,19893,108.2628
withdrawal,673,19894,152.5424
withdrawal,975,19895,89.5482
deposit,164,19896,2642.6220
dispute,155,4007,
dispute,688,2966,
withdrawal,853,19897,264.9217
resolve,965,9064,
withdrawal,426,19898,496.7125
dispute,990,85,
withdrawal,912,19899,67.8633
deposit,208,19900,1479.2754
withdrawal,973,19901,228.9377
dispute,175,19902,
dispute,542,18797,
 withdrawal , 640 , 19903 , 437.9466 
chargeback,803,5356,
withdrawal,562,19904,172.1977
deposit,302,19905,1287.2202
deposit,356,19906,1313.6906
resolve,185,9049,
withdrawal,550,19907,214.2876
withdrawal,355,19908,74.7089
withdrawal,871,19909,116.4968
dispute,982,838,
dispute,223,9934,
withdrawal,898,19910,161.8567
withdrawal,309,19911,438.0303
withdrawal,624,19912,256.9900
withdrawal,337,19913,55.6648
withdrawal,969,19914,159.5423
dispute,213,5462,
 withdrawal , 294 , 19915 , 413.9178 
withdrawal,941,19916,330.5468
 withdrawal , 216 , 19917 , 96.2050 
resolve,103,11128,
dispute,537,13354,
withdrawal,116,19918,376.0838
resolve,199,19919,
dispute,699,19920,
resolve,687,14027,
dispute,224,19921,
withdrawal,258,19922,435.6130
resolve,159,19923,
withdrawal,409,19924,356.6950
junk,bad_id,bad_tx
deposit,196,19926,4831.3240
withdrawal,992,19927,367.0174
withdrawal,178,19928,238.8349
dispute,806,3558,
withdrawal,481,19929,285.3237
withdrawal,216,19930,210.0478
deposit,798,19931,3586.7290
resolve,913,9051,
withdrawal,678,19932,342.5384
withdrawal,382,19933,174.5274
resolve,829,10896,
withdrawal,512,19934,421.4385
dispute,119,9182,
resolve,384,3729,
dispute,757,8758,
 withdrawal , 664 , 19935 , 38.0463 
withdrawal,969,19936,396.7005
deposit,883,19937,1145.5762
withdrawal,28,19938,385.2645
withdrawal,871,19939,124.2466
dispute,897,14496,
deposit,12.5,
resolve,148,19147,
resolve,770,19941,
withdrawal,385,19942,175.6867
resolve,728,9719,
withdrawal,12,19943,157.0302
deposit,167,19944,4095.9645
withdrawal,474,19945,251.2432
 withdrawal , 451 , 19946 , 373.3769 
dispute,845,8816,
deposit,451,19947,2089.2476
dispute,55,18263,
deposit,605,19948,918.9107
withdrawal,721,19949,39.5665
withdrawal,722,19950,311.3997
deposit,524,19951,4939.5998
chargeback,835,19952,
withdrawal,827,19953,364.7385
deposit,611,19954,4073.3611
deposit,571,19955,346.5435
dispute,406,19956,
 withdrawal , 374 , 19957 , 165.3979 
resolve,254,19958,
deposit,596,1605,29.5408
dispute,23,8436,
dispute,634,11457,
withdrawal,98,19959,6.4711
dispute,454,4100,
dispute,200,18289,
withdrawal,921,19960,12.9479
withdrawal,281,19961,193.4429
dispute,507,3810,
withdrawal,669,19962,60.7769
chargeback,994,5394,
dispute,935,9929,
withdrawal,10,19963,218.9439
withdrawal,989,19964,124.3504
withdrawal,463,19965,25.4953
dispute,735,10944,
dispute,167,19966,
withdrawal,204,19967,329.4411
withdrawal,209,19968,146.9180
withdrawal,29,19969,211.0763
withdrawal,349,19970,482.0642
dispute,719,461,
withdrawal,103,19971,110.0183
withdrawal,322,19972,359.8295
withdrawal,986,19973,286.1655
withdrawal,992,19974,22.8513
dispute,935,8130,
withdrawal,846,19975,339.8015
resolve,56,19976,
withdrawal,29,19977,13.8555
withdrawal,724,19978,484.3917
withdrawal,116,19979,124.0698
dispute,853,6451,
resolve,284,6892,
withdrawal,90,19980,96.7739
dispute,680,17786,
withdrawal,74,19981,51.3009
resolve,797,6869,
withdrawal,31,19982,415.5421
dispute,647,4075,
withdrawal,218,19983,41.4597
withdrawal,104,19984,420.5031
dispute,314,1668,
withdrawal,886,19985,41.1589
withdrawal,801,19986,226.9169
dispute,480,19987,
dispute,138,19988,
withdrawal,506,19989,72.6605
dispute,688,5518,
deposit,97,5338,421.5487
 withdrawal , 613 , 19990 , 161.5157 
withdrawal,42,19991,234.5077
dispute,276,10569,
dispute,993,338,
withdrawal,494,19992,43.0288
withdrawal,551,19993,41.7025
deposit,905,19994,4625.8751
withdrawal,979,19995,156.9936
deposit,475,19996,1794.4715
withdrawal,19,19997,334.6946
withdrawal,998,19998,53.6550
dispute,74,5461,
resolve,494,1958,
withdrawal,528,19999,401.1153
withdrawal,366,20000,196.5127
deposit,360,20001,2261.7992
dispute,167,13901,
chargeback,37,8655,
dispute,59,1727,
dispute,211,20002,
resolve,383,20003,
chargeback,892,4403,
deposit,703,20004,2360.1783
resolve,636,12790,
deposit,956,20005,4769.6964
dispute,698,20006,
withdrawal,84,20007,307.5097
deposit,445,20008,2236.3060
resolve,765,20009,
withdrawal,67,20010,107.4887
dispute,600,6769,
deposit,565,20011,3068.6024
withdrawal,282,20012,305.5763
withdrawal,891,20013,450.7988
deposit,752,20014,2194.3910
deposit,141,20015,665.0283
withdrawal,605,20016,388.2916
withdrawal,20,20017,156.7114
withdrawal,188,20018,169.9328
withdrawal,304,20019,177.7733
withdrawal,471,20020,106.9656
 withdrawal , 114 , 20021 , 133.0381 
withdrawal,716,20022,432.0596
dispute,17,15301,
withdrawal,439,20023,155.9322
deposit,671,20024,995.9926
withdrawal,718,20025,384.7871
withdrawal,658,20026,131.5957
deposit,532,15531,812.0755
withdrawal,370,20027,320.5813
dispute,943,6131,
deposit,67,20028,4828.9677
deposit,501,4736,230.5772
withdrawal,198,20029,369.7993
deposit,944,20030,4864.2684
